ID;Departamento;Tasa_desocupación_Junio_agosto2023;Región;FormaPago;MontoSolicitado;Cuota;TasaSeguro;TasaEfectivaAnual;TasaNominalAnual;TasaPeriodica;Plazo;Garantia;Etapa;Proceso;ESTADO_CAUSAL;CAUSAL;Activos;Area_y/o_Empresa;Cargo_actual_o_ocupación;Cargo_Clasificado;Edad_a_la_fecha;Generación;Estrato;Gasto_mensual_totaL;Gastos_Familiares;Gastos_Obligatorios;Género;Ingresos_anuales;Ingresos_Financieros;Ingresos_Honorarios;Nicho_de_mercado;Nivel_de_Educación;Nº_de_hijos;Ocupación;Pagaduría;Pasivos;Patrimonio;PEPS;Personas_a_cargo;Profesión_Clasificada;Salario_Pensión;Segmento_Actual;Tipo_Contrato;Tipo_de_vivienda;Tipo_persona;NICHO;SECTOR_EMPLEO;Indicador_carga_1222;ASOCIADO;% Part.;RIESGO
11222103;Córdoba;12,40%;Caribe;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;4627602 ;FOPEP;Pensionado;PENSIONADO (A);76;Baby Boomers;2;2484271 ;508414 ;1039887 ;Femenino;2169695 ;381414 ;60030 ;PENSIONADOS;Universitario;0;Empleado Privado;FONDO DE PENSIONES PUBLICAS NIVEL NACIONAL;55668036 ;2111574 ;No;3;DOCENTE;2169695 ;Clasico;Sin información;Propia;Natural;Magisterio;PÚBLICO;0,798059376;Si;50,90%;Riesgo Alto
15043052;Córdoba;12,40%;Caribe;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;50000000 ;SECRETARIA DE EDUCACION;Docente;DOCENTE;56;X;1;4305670 ;645433 ;1939130 ;Masculino;2475137 ;1077575 ;60030 ;MAGISTERIO;Secundaria;0;Empleado Público;SECRETARIA EDUCACION RIOHACHA;55668036 ;2111574 ;No;0;SIN INFORMACIÓN;2475137 ;Preferente;Término indefinido;Propia;Natural;Magisterio;PÚBLICO;0,58592569;Si;57,31%;Riesgo Medio
22804667;Córdoba;12,40%;Caribe;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;75000000 ;RAMA JUDICIAL;NINGUNO;OFICIAL;45;X;1;2653945 ;1536933 ;2272158 ;Masculino;4914491 ;381414 ;60030 ;SISTEMA NACIONAL DE JUSTICIA;Universitario;3;Empleado Público;AJ - BUCARAMANGA;55668036 ;2111574 ;No;3;DERECHO;4914491 ;Preferente;Término indefinido;Propia;Natural;Sistema Nacional de Justicia;PÚBLICO;0,45317206;Si;94,72%;Riesgo Alto
23272299;Córdoba;12,40%;Caribe;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;200000000 ;NO APLICA;JUEZ MUNICIPAL;JUEZ;60;X;3;7304543 ;2959957 ;1122798 ;Masculino;6754402 ; -   ; -   ;Otros Nichos;Universitario;1;Empleado Público;ADMINISTRACION JUDICIAL BOGOTA CUNDINAMARCA;80000000 ;2111574 ;No;1;DERECHO;6754402 ;Clasico;Provisionalidad;Propia;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
27003722;Córdoba;12,40%;Caribe;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;250000000 ;FISCALIA GENERAL;ABOGADO;FISCAL;53;X;4;14000000 ; -   ; -   ;Femenino;18184010 ; -   ; -   ;SISTEMA NACIONAL DE JUSTICIA;Especialización;1;Empleado Público;FG -BUCARAMANGA;200000000 ; -   ;No;0;ABOGADO;18184010 ;Preferente;Provisionalidad;Propia;Natural;Pensionados;PENSIONADOS;0,754905656;Si;96,08%;Riesgo Bajo
29127629;Córdoba;12,40%;Caribe;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
35602137;Córdoba;12,40%;Caribe;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;100000000 ;NO APLICA;NINGUNO;AUXILIAR;46;X;3;144000 ;523302 ;679648 ;Masculino;1109000 ;381414 ;60030 ;Otros Nichos;Universitario;0;Empleado Público;RESTITUCION DE TIERRAS FUNCION;0 ;2111574 ;No;2;SIN INFORMACIÓN;1109000 ;Clasico;Termino fijo;Familiar;Natural;Sistema Nacional de Justicia;PÚBLICO;0,717763571;Si;71,94%;Riesgo Alto
36535654;Córdoba;12,40%;Caribe;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;1 ;FISCALIA GENERAL;Fiscal;FISCAL;60;X;4;3281718 ;7105086 ;5756595 ;Masculino;26056840 ;381414 ;60030 ;SISTEMA NACIONAL DE JUSTICIA;Especialización;0;Empleado Público;DEFENSORIA DEL PUEBLO;32000000 ;2111574 ;No;1;ABOGADO;26056840 ;Preferente;Termino fijo;Propia;Natural;Sistema Nacional de Justicia;PÚBLICO;1,21;Si;48,13%;Riesgo Alto
36550965;Córdoba;12,40%;Caribe;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;300000000 ;FISCALIA GENERAL;NINGUNO;FISCAL;54;X;2;3000000 ; -   ; -   ;Masculino;13474034 ; -   ; -   ;Otros Nichos;Universitario;0;Empleado Público;FG_STA ROSA VTBO;80000000 ; -   ;No;4;ABOGADO;13474034 ;Preferente;Término indefinido;Propia;Natural;Magisterio;PÚBLICO;1,157215932;Si;4,03%;Riesgo Medio
13847309;SANTANDER;8,40%;Andina;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;200000000 ;RAMA JUDICIAL;NINGUNO;ESCRIBIENTE;63;Baby Boomers;3;1450738 ; -   ; -   ;Femenino;2964920 ; -   ; -   ;SISTEMA NACIONAL DE JUSTICIA;Secundaria;0;Empleado Público;AJ - BUCARAMANGA;70000000 ; -   ;No;1;ADMINISTRADOR;2964920 ;Preferente;Término indefinido;Familiar;Natural;Magisterio;PÚBLICO;0,640540455;Si;19,15%;Riesgo Bajo
37559002;SANTANDER;8,40%;Andina;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;10000 ;RAMA JUDICIAL;Escribiente;ASISTENTE;58;X;1;1722942 ;523302 ;905872 ;Femenino;1995467 ;381414 ;60030 ;SISTEMA NACIONAL DE JUSTICIA;Universitario;0;Empleado Público;AJ - BARRANQUILLA;0 ;2111574 ;No;2;DERECHO;1995467 ;Premium;Término indefinido;Familiar;Natural;Sistema Nacional de Justicia;PÚBLICO;1,21;Si;48,13%;Riesgo Alto
1120747543;BOYACA;9,50%;Andina;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;1 ;FALTA INFORMACION;Escribiente;ESCRIBIENTE;34;Millenials ;3;631754 ;513850 ;117904 ;Masculino;1402530 ;381414 ;60030 ;Otros Nichos;Universitario;0;Empleado Público;AJ - STA MARTA;55668036 ;2111574 ;No;0;ABOGADO;1402530 ;Clasico;Termino fijo;Familiar;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
28168257;BOYACA;9,50%;Andina;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;Sistema Nacional de Justicia;PÚBLICO;1,21;Si;48,13%;Riesgo Alto
1100955529;Cesar;12,30%;Caribe;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;10000000 ;PROCURADURIA;Sustanciador;SUSTANCIADOR;68;Baby Boomers;3;1388529 ;1319306 ;575574 ;Masculino;3873840 ; -   ; -   ;PROCURADURÍA;Universitario;0;Empleado Público;SIN PAGADURIA;0 ;2111574 ;No;0;SIN INFORMACIÓN;3873840 ;Preferente;Termino fijo;Propia;Natural;#N/D;PÚBLICO;1,21;No;48,13%;Riesgo Alto
37896563;Cesar;12,30%;Caribe;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;400000000 ;ENTIDAD POR CLASIFICAR;RAMA DE LA MEDICINA-MEDICO-ODOTOLOGO-OFTALMOLOGO;MEDICO;64;Baby Boomers;5;2000000 ; -   ; -   ;Femenino;8573841 ; -   ; -   ;OTRAS;Especialización;0;Empleado Público;INSTITUTO NAL DE MEDICINA LEGAL Y CIENCIAS FORENCES;9000000 ; -   ;No;0;MEDICO;8573841 ;Clasico;Provisionalidad;Familiar;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
1098694962;Cesar;12,30%;Caribe;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;150000000 ;NO APLICA;NINGUNO;AUDITOR (A);72;Baby Boomers;4;424900 ; -   ; -   ;Femenino;3523782 ; -   ; -   ;Otros Nichos;Universitario;0;Pensionado;SIN PAGADURIA;150000000 ; -   ;No;0;SIN INFORMACIÓN;3523782 ;Clasico;Sin información;Propia;Natural;Sistema Nacional de Justicia;PÚBLICO;0,321030389;Si;100,00%;Riesgo Bajo
1098724220;Cesar;12,30%;Caribe;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;150000000 ;NO APLICA;NINGUNO;ABOGADO (A);32;Millenials ;3;1066000 ;523302 ;679648 ;Femenino;7650000 ;381414 ;60030 ;Otros Nichos;Maestría;0;Empleado Público;PROCURADURIA GENERAL DE LA NACION;10000000 ;2111574 ;No;1;SIN INFORMACIÓN;7650000 ;Clasico;Provisionalidad;Familiar;Natural;Sistema Nacional de Justicia;PÚBLICO;0,830459323;Si;68,22%;Riesgo Bajo
34550183;Cesar;12,30%;Caribe;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;Sistema Nacional de Justicia;PÚBLICO;0,958418905;Si;23,09%;Riesgo Bajo
63281918;Cesar;12,30%;Caribe;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;20000000 ;NO APLICA;NINGUNO;ASISTENTE;25;Millenials ;3;300000 ;523302 ;144000 ;Femenino;1778496 ;381414 ;60030 ;Otros Nichos;Universitario;0;Empleado Público;INSTITUTO NAL DE MEDICINA LEGAL Y CIENCIAS FORENCES;0 ; -   ;No;0;DERECHO;1778496 ;Clasico;Término indefinido;Familiar;Natural;Pensionados;PENSIONADOS;0,117535778;Si;100,00%;Riesgo Bajo
1095787580;META;10,40%;Orinoquia;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;20000000 ;AJ BOGOTA;Sustanciador;SECRETARIO (A);59;X;3;271700 ;1705287 ;1569900 ;Femenino;5359427 ;381414 ;60030 ;SISTEMA NACIONAL DE JUSTICIA;Universitario;1;Empleado Público;ADMINISTRACION JUDICIAL BOGOTA CUNDINAMARCA;0 ;2111574 ;No;2;DERECHO;5359427 ;Preferente;Termino fijo;Familiar;Natural;Sistema Nacional de Justicia;PÚBLICO;0,437763874;Si;4,94%;Riesgo Bajo
91161310;Bogotá D.C;9,20%;Bogota.DC;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;200000000 ;DEFENSORIA DEL PUEBL;NINGUNO;PROFESIONAL;51;X;1;500000 ; -   ; -   ;Femenino;6597924 ; -   ; -   ;SISTEMA NACIONAL DE JUSTICIA;Maestría;0;Empleado Público;DEFENSORIA DEL PUEBLO;150000000 ; -   ;No;0;SIN INFORMACIÓN;6597924 ;Preferente;Provisionalidad;Propia;Natural;Sistema Nacional de Justicia;PÚBLICO;0,040539661;Si;11,00%;Riesgo Bajo
1098636580;Bogotá D.C;9,20%;Bogota.DC;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;181415000 ;NO APLICA;NINGUNO;NINGUNO;59;X;3;5435310 ;933577 ;3565660 ;Femenino;5899603 ;381414 ;60030 ;Otros Nichos;Universitario;0;Empleado Público;GOBERNACION  CUNDINAMARCA;55668036 ;2111574 ;No;0;MEDICO;5899603 ;Clasico;Termino fijo;Propia;Natural;Rama Ejecutiva;PÚBLICO;1,21;Si;48,13%;Riesgo Alto
51579875;Bogotá D.C;9,20%;Bogota.DC;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;320000000 ;PROCURADURIA;NINGUNO;AGENTE;65;Baby Boomers;3;664106 ; -   ; -   ;Masculino;2941191 ; -   ; -   ;PROCURADURÍA;Técnico;0;Empleado Público;PROCURADURIA GENERAL DE LA NACION;110000000 ; -   ;No;0;NINGUNO;2941191 ;Clasico;Provisionalidad;Familiar;Natural;Sistema Nacional de Justicia;PÚBLICO;0,193247845;Si;100,00%;Riesgo Bajo
91262355;Bogotá D.C;9,20%;Bogota.DC;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;100000000 ;NO APLICA;NINGUNO;ABOGADO (A);41;Millenials ;3;436200 ; -   ; -   ;Femenino;2983000 ; -   ; -   ;Otros Nichos;Universitario;0;Empleado Público;FG BOGOTA;5000000 ; -   ;No;0;VENDEDOR;2983000 ;Clasico;Termino fijo;Propia;Natural;Sistema Nacional de Justicia;PÚBLICO;2,200160417;Si;4,82%;Riesgo Medio
37924174;Bogotá D.C;9,20%;Bogota.DC;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;200000000 ;NO APLICA;DOCENTE;DOCENTE (A);65;Baby Boomers;3;2469902 ; -   ; -   ;Masculino;4788755 ; -   ; -   ;Otros Nichos;Especialización;0;Empleado Público;ALCALDIA MPAL BMANGA;166276000 ; -   ;No;0;SIN INFORMACIÓN;4788755 ;Clasico;Propiedad;Propia;Natural;Magisterio;PÚBLICO;0,659771499;Si;59,21%;Riesgo Alto
31096550;Bogotá D.C;9,20%;Bogota.DC;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;8600000 ;RAMA JUDICIAL;Juez;JUEZ;45;X;5;1500001 ;2512586 ;2251805 ;Femenino;4609486 ;4821137 ;60030 ;SISTEMA NACIONAL DE JUSTICIA;Especialización;0;Empleado Público;AJ - BUCARAMANGA;100000 ;2111574 ;Si;2;SIN INFORMACIÓN;4609486 ;Preferente;Término indefinido;Familiar;Natural;Sistema Nacional de Justicia;PÚBLICO;0,385710678;Si;53,07%;Riesgo Alto
42084473;Bogotá D.C;9,20%;Bogota.DC;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;Sistema Nacional de Justicia;PÚBLICO;1,21;Si;48,13%;Riesgo Alto
16846965;Bogotá D.C;9,20%;Bogota.DC;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;3500000 ;AJ BUCARAMANGA;Escribiente;ESCRIBIENTE;61;X;4;1 ;523302 ;683651 ;Femenino;1661472 ;381414 ;60030 ;Rama Judicial;Especialización;0;Empleado Público;AJ - BUCARAMANGA;55668036 ;2111574 ;No;0;LICENCIADO EN EDUCACION;1661472 ;Preferente;Termino fijo;Propia;Natural;Sistema Nacional de Justicia;PÚBLICO;3,981521739;Si;20,95%;Riesgo Alto
16215080;Bogotá D.C;9,20%;Bogota.DC;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;119673936 ;NO APLICA;NINGUNO;NINGUNO;53;X;3;1976755 ;523302 ;679648 ;NR;4775305 ;381414 ;60030 ;Otros Nichos;Ninguno;0;sin informacion;SIN PAGADURIA;55668036 ;2111574 ;No;1;SIN INFORMACIÓN;4775305 ;Sin información;Sin información;Sin Información;Natural;Sistema Nacional de Justicia;PÚBLICO;1,209649724;Si;1,54%;Riesgo Bajo
16793077;Bogotá D.C;9,20%;Bogota.DC;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;100000000 ;NO APLICA;NINGUNO;ESCRIBIENTE;48;X;4;10000 ;523302 ;99200 ;Femenino;990248 ;37889 ;60030 ;Otros Nichos;Universitario;1;Empleado Público;AJ - BUCARAMANGA;100000 ; -   ;No;2;SIN INFORMACIÓN;990248 ;Preferente;Término indefinido;Arrendada;Natural;Sistema Nacional de Justicia;PÚBLICO;1,21;Si;48,13%;Riesgo Alto
38642558;Bogotá D.C;9,20%;Bogota.DC;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;100000000 ;NO APLICA;NINGUNO;OFICIAL;33;Millenials ;3;581000 ; -   ; -   ;Masculino;3366000 ; -   ; -   ;Otros Nichos;Especialización;0;Empleado Público;AJ - BUCARAMANGA;26203000 ; -   ;No;0;SIN INFORMACIÓN;3366000 ;Clasico;Propiedad;Propia;Natural;Rama Ejecutiva;PÚBLICO;1,21;Si;100,00%;Riesgo Medio
18011851;Bogotá D.C;9,20%;Bogota.DC;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;100000000 ;NO APLICA;NINGUNO;ABOGADO (A);31;Millenials ;3;236684 ;523302 ;679648 ;Femenino;3167411 ;381414 ;60030 ;Otros Nichos;Universitario;0;Empleado Público;AJ - BUCARAMANGA;1000000 ; -   ;No;0;SIN INFORMACIÓN;3167411 ;Clasico;Sin información;Arrendada;Natural;Sistema Nacional de Justicia;PÚBLICO;0,5882568;Si;48,13%;Riesgo Alto
12562935;Bogotá D.C;9,20%;Bogota.DC;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;22571704 ;RAMA JUDICIAL;Magistrado;JUEZ;56;X;4;7367680 ;523302 ;3307542 ;Femenino;6196297 ;5162421 ;60030 ;SISTEMA NACIONAL DE JUSTICIA;Especialización;0;Empleado Público;AJ - BUCARAMANGA;0 ;2111574 ;Si;0;ABOGADO;6196297 ;Preferente;Término indefinido;Propia;Natural;Sistema Nacional de Justicia;PÚBLICO;1,21;Si;48,13%;Riesgo Alto
19349975;Bogotá D.C;9,20%;Bogota.DC;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;1590635 ;COLPENSIONES;NINGUNO;PENSIONADO (A);66;Baby Boomers;4;338063 ;563657 ;338063 ;Femenino;1590635 ;381414 ;60030 ;PENSIONADOS;Tecnólogo;0;Empleado Público;COLPENSIONES;55668036 ;2111574 ;No;0;SIN INFORMACIÓN;1590635 ;Preferente;Término indefinido;Propia;Natural;Sistema Nacional de Justicia;PÚBLICO;1,21;Si;48,13%;Riesgo Alto
33134017;Bogotá D.C;9,20%;Bogota.DC;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;6679724 ;RAMA JUDICIAL;Juez;JUEZ;37;Millenials ;3;3513000 ;523302 ;693038 ;Masculino;4108878 ;381414 ;60030 ;SISTEMA NACIONAL DE JUSTICIA;Universitario;0;Empleado Público;AJ - BUCARAMANGA;55668036 ;2111574 ;Si;0;DERECHO;4108878 ;Preferente;Término indefinido;Propia;Natural;Pensionados;PENSIONADOS;1,142857962;No;30,70%;Riesgo Alto
73073567;Bogotá D.C;9,20%;Bogota.DC;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;50000000 ;RAMA JUDICIAL;Secretario(A);SECRETARIO (A);39;Millenials ;4;1490707 ;1256242 ;2088423 ;Masculino;2897746 ;2331283 ;60030 ;SISTEMA NACIONAL DE JUSTICIA;Universitario;0;Empleado Público;AJ - BUCARAMANGA;55668036 ;2111574 ;No;0;ABOGADO;2897746 ;Preferente;Termino fijo;Arrendada;Natural;#N/D;PÚBLICO;1,21;No;48,13%;Riesgo Alto
88252405;Bogotá D.C;9,20%;Bogota.DC;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;10000000 ;NO APLICA;NINGUNO;ENFERMERO(A);36;Millenials ;3;133400 ; -   ; -   ;Femenino;1665100 ; -   ; -   ;Otros Nichos;Técnico;0;Empleado Público;SIN PAGADURIA;1000000 ; -   ;No;0;SIN INFORMACIÓN;1665100 ;Clasico;Provisionalidad;Arrendada;Natural;Rama Ejecutiva;PÚBLICO;1,829834394;Si;69,14%;Riesgo Alto
1055312669;Bogotá D.C;9,20%;Bogota.DC;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;200000000 ;RAMA JUDICIAL;NINGUNO;JUEZ;62;X;4;627239 ; -   ; -   ;Femenino;5180483 ; -   ; -   ;SISTEMA NACIONAL DE JUSTICIA;Especialización;0;Empleado Público;ADMINISTRACION JUDICIAL BOGOTA CUNDINAMARCA;7730000 ; -   ;No;0;ABOGADO;5180483 ;Preferente;Término indefinido;Arrendada;Natural;#N/D;PÚBLICO;1,21;No;48,13%;Riesgo Alto
23809732;Bogotá D.C;9,20%;Bogota.DC;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;150000000 ;RAMA JUDICIAL;NINGUNO;CITADOR;55;X;3;2000000 ; -   ; -   ;Masculino;3451007 ; -   ; -   ;SISTEMA NACIONAL DE JUSTICIA;Universitario;0;Empleado Público;AJ - BUCARAMANGA;70000000 ; -   ;No;2;DERECHO;3451007 ;Preferente;Propiedad;Familiar;Natural;#N/D;PÚBLICO;0,388499382;No;6,55%;Riesgo Alto
1110533136;Bogotá D.C;9,20%;Bogota.DC;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;200000000 ;NO APLICA;DOCENTE;DOCENTE (A);62;X;3;3028000 ; -   ; -   ;Femenino;3033000 ; -   ; -   ;Otros Nichos;Maestría;0;Empleado Público;SECRETARIA EDUCACION BARRANCABERMEJA;126000000 ; -   ;No;0;SIN INFORMACIÓN;3033000 ;Clasico;Propiedad;Propia;Natural;OTROS NICHOS;OTRO_SECTOR;1,21;No;48,13%;Riesgo Alto
46662485;Bogotá D.C;9,20%;Bogota.DC;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;40000000 ;NO APLICA;ADMINISTRATIVO;AUXILIAR;40;Millenials ;3;1000000 ; -   ; -   ;Femenino;2579260 ; -   ; -   ;Otros Nichos;Universitario;0;Empleado Público;FG -CALI;1000000 ; -   ;No;0;SIN INFORMACIÓN;2579260 ;Clasico;Provisionalidad;Propia;Natural;Sistema Nacional de Justicia;PÚBLICO;1,955555127;Si;1,52%;Riesgo Alto
16186075;Bogotá D.C;9,20%;Bogota.DC;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;35000000 ;FISCALIA GENERAL;NINGUNO;ASISTENTE;56;X;3;250000 ; -   ; -   ;Femenino;4994134 ; -   ; -   ;Fiscalía;Universitario;0;Empleado Público;FG -CALI;35000000 ; -   ;No;1;CONTADOR-COSTOS-AUDITORIA;4994134 ;Preferente;Propiedad;Familiar;Natural;Magisterio;PÚBLICO;3,873300025;Si;97,79%;Riesgo Medio
1090496703;Bogotá D.C;9,20%;Bogota.DC;Nomina 50%;24620841;536093;3,16;30,51;32,5;2,19;59;NR;Negados;DIGITAL;Causal 1;Solicitudes rechazadas por flujo de caja deudor;100000 ;NO APLICA;CITADOR;CITADOR;40;Millenials ;3;241836 ; -   ;521858 ;Masculino;1723080 ; -   ; -   ;Otros Nichos;Tecnólogo;0;Empleado Público;AJ -CALI;100000 ;2111574 ;No;2;ADMINISTRADOR;1723080 ;Clasico;Provisionalidad;Familiar;Natural;Magisterio;PÚBLICO;0,492336257;Si;99,65%;Riesgo Alto
